iter	Passed	Remaining
4770	689061	33073
4771	689249	32931
4772	689333	32784
4773	689421	32637
4774	689527	32490
4775	689617	32343
4776	689707	32196
4777	689826	32051
4778	689928	31905
4779	690031	31758
4780	690329	31621
4781	690491	31477
4782	690592	31331
4783	690764	31188
4784	690920	31044
4785	691016	30897
4786	691105	30751
4787	691234	30606
4788	691355	30460
4789	691485	30315
4790	691585	30169
4791	691687	30023
4792	691775	29876
4793	691851	29729
4794	691939	29582
4795	692032	29435
4796	692153	29290
4797	692286	29145
4798	692385	28999
4799	692479	28853
4800	692603	28708
4801	692705	28562
4802	692808	28416
4803	692963	28272
4804	693064	28126
4805	693226	27982
4806	693406	27840
4807	693529	27695
4808	693646	27549
4809	693758	27404
4810	693883	27259
4811	694231	27122
4812	694378	26978
4813	694515	26834
4814	694613	26688
4815	694725	26542
4816	694807	26396
4817	694886	26249
4818	694993	26103
4819	695105	25958
4820	695309	25816
4821	695581	25676
4822	695917	25539
4823	696305	25404
4824	696677	25268
4825	696987	25129
4826	697271	24990
4827	697558	24850
4828	697730	24707
4829	697869	24562
4830	698011	24418
4831	698265	24277
4832	698673	24142
4833	699050	24005
4834	699486	23870
4835	699695	23728
4836	699918	23586
4837	700119	23443
4838	700291	23299
4839	700546	23158
4840	700724	23014
4841	700931	22872
4842	701130	22729
4843	701265	22584
4844	701369	22438
4845	701473	22291
4846	701633	22147
4847	701766	22002
4848	701858	21856
4849	701955	21709
4850	702103	21565
4851	702222	21419
4852	702329	21273
4853	702413	21127
4854	702504	20981
4855	702629	20835
4856	702780	20691
4857	702877	20545
4858	702966	20398
4859	703042	20252
4860	703142	20106
4861	703278	19961
4862	703433	19817
4863	703547	19671
4864	703657	19525
4865	703746	19379
4866	703862	19234
4867	703937	19087
4868	704036	18942
4869	704124	18795
4870	704280	18651
4871	704443	18507
4872	704550	18361
4873	704647	18216
4874	704753	18070
4875	704881	17925
4876	704980	17779
4877	705088	17634
4878	705178	17488
4879	705315	17343
4880	705396	17197
4881	705519	17052
4882	705639	16907
4883	705755	16762
4884	705847	16616
4885	705941	16471
4886	706032	16325
4887	706148	16180
4888	706312	16036
4889	706449	15891
4890	706536	15745
4891	706620	15599
4892	706735	15454
4893	706839	15309
4894	706946	15164
4895	707044	15018
4896	707131	14873
4897	707210	14727
4898	707387	14583
4899	707501	14438
4900	707611	14293
4901	707706	14148
4902	707803	14003
4903	707893	13857
4904	707999	13712
4905	708125	13567
4906	708230	13422
4907	708374	13278
4908	708458	13132
4909	708566	12987
4910	708666	12842
4911	708752	12697
4912	708842	12552
4913	708942	12407
4914	709032	12262
4915	709167	12117
4916	709324	11973
4917	709435	11828
4918	709532	11683
4919	709621	11538
4920	709741	11393
4921	709826	11248
4922	709908	11103
4923	710007	10958
4924	710108	10813
4925	710215	10669
4926	710340	10524
4927	710466	10380
4928	710563	10235
4929	710668	10090
4930	710764	9945
4931	710866	9801
4932	710961	9656
4933	711070	9511
4934	711175	9367
4935	711321	9222
4936	711428	9078
4937	711540	8933
4938	711644	8789
4939	711741	8644
4940	711823	8499
4941	711920	8355
4942	712035	8210
4943	712152	8066
4944	712254	7921
4945	712419	7778
4946	712515	7633
4947	712654	7489
4948	712752	7344
4949	712844	7200
4950	713180	7058
4951	713396	6914
4952	713512	6770
4953	713623	6626
4954	713713	6481
4955	713824	6337
4956	713945	6193
4957	714049	6048
4958	714128	5904
4959	714221	5759
4960	714315	5615
4961	714446	5471
4962	714555	5327
4963	714643	5182
4964	714743	5038
4965	714856	4894
4966	714953	4750
4967	715057	4605
4968	715132	4461
4969	715202	4317
4970	715280	4172
4971	715387	4028
4972	715489	3884
4973	715589	3740
4974	715689	3596
4975	715803	3452
4976	716059	3309
4977	716296	3165
4978	716513	3022
4979	716612	2877
4980	716769	2734
4981	717055	2590
4982	717176	2446
4983	717293	2302
4984	717453	2158
4985	717553	2014
4986	717635	1870
4987	717743	1726
4988	717819	1582
4989	717918	1438
4990	718057	1294
4991	718145	1150
4992	718252	1006
4993	718596	863
4994	718825	719
4995	719013	575
4996	719187	431
4997	719462	287
4998	720013	144
4999	720674	0
